hand-side,label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Right,paper,0.0,0.8600140223875733,1.0,0.028062311184935997,0.46482469705842955,0.6700862223191043,0.1418804900654885,0.15398013563529064,0.4544589737187583,0.283635763682072,0.030992196839008928,0.2734311222624285,0.4298213071167996,0.0,0.09991414808506896,0.4137473057490507,0.278077495761718,0.6177102524294253,0.6230549892851384,0.2166687282792857,0.34159161723448817,0.7532855335851955,0.21271633459305564,0.1382023161008188,0.8700938377660888,0.23710794928740916,0.0,0.46004818502951905,0.5148692740848108,0.5972886770993873,0.7066739435133995,0.46416925822493615,0.37774037732728566,0.8646376009149811,0.45529850696474333,0.21163369161776457,1.0,0.4574806512095336,0.08627178218731935,0.455473745404199,0.7509925253283225,0.5356120335528136,0.6825649610819199,0.6945424066872212,0.3283559683375859,0.8254355310839736,0.6678554729142596,0.20819870785990727,0.9493327019690053,0.6447675501831585,0.1188946997829183,0.4127898504455748,1.0,0.4432302695605694,0.5870227909472546,0.9500044397383788,0.25548799752928786,0.6992125345704594,0.9092581633443908,0.1814249054893299,0.796059379317909,0.8632645267983122,0.13137120176832323
Right,paper,0.0,0.9193519342956862,1.0,0.015306880430148375,0.5175017954867134,0.6839799890235437,0.12783015405183387,0.18334596823983504,0.47965326931173863,0.265766169290695,0.041934852182093856,0.3099409391765019,0.4113915370349259,0.0,0.1434074077497095,0.39798095237491227,0.2767979016955274,0.6004858505437617,0.6086939770253303,0.17514316644056835,0.33094487876540396,0.7431454695099898,0.14297350449606672,0.13519007216433598,0.8655278956047955,0.14619881812874586,0.0,0.4517931014472257,0.5054652095574492,0.5856360726019753,0.6994567810252459,0.40779519481555837,0.3612361434285541,0.8588271220397927,0.37317275102164243,0.194215606056289,1.0,0.35187444612909863,0.06918744908704286,0.45435563758743613,0.7421686329521161,0.5347550587553401,0.6887194026097533,0.6437300238978232,0.3247085162090572,0.8390951815219613,0.6017891342604065,0.1965195850324132,0.9717566088523716,0.5651774801866466,0.10165479913290451,0.41956019573704467,1.0,0.45657496222501154,0.594780303194862,0.9170146515915782,0.26673402885901903,0.7104313549651635,0.8622423319067439,0.18094555508520133,0.8132510167617643,0.8004760139774966,0.11985546958612064
Right,paper,0.031849692726538086,1.0,1.0,0.0,0.6732893444475396,0.6920774806094903,0.07507670808932898,0.3588457237085186,0.4902655421222825,0.19716740272320335,0.18663024840212278,0.31865547970692754,0.33986350459366327,0.11759712704187562,0.14901466593761062,0.3704525203834434,0.31971504819323054,0.6181956134661855,0.574295600069871,0.13884721887389917,0.34444769453712665,0.7075287732528288,0.05297151192889907,0.1411048892699288,0.8342540656610659,0.0,0.0,0.45153248558911285,0.4814385128318152,0.5929243009191946,0.6955545478766106,0.2829617718097555,0.3707840793937288,0.8556666943092214,0.17908655736447587,0.1982080131300032,1.0,0.09503542615552693,0.06857823471574848,0.4823210570983434,0.672656807623706,0.5307051309984265,0.706689262984796,0.4831499816766836,0.3201384607806126,0.8545556400515916,0.37919699277860974,0.18565360555491042,0.9859351152782753,0.2907866142626282,0.08664750563401297,0.4779343601072061,0.8986301570548431,0.44117569085643493,0.6439777753860106,0.7556938547625649,0.2524079757690089,0.7531501043653476,0.6577260516624882,0.16668119451550317,0.851077265645539,0.5616496112246848,0.10502720153098606
Right,paper,0.10426278187609009,1.0,1.0,0.0,0.7655148882388543,0.7045830074455851,0.025684172132353453,0.5072943709144877,0.5083125577630796,0.13093184357353227,0.33587292607528446,0.3362162220896015,0.2841212203596472,0.25867103295909455,0.16598127128530366,0.35278465598626474,0.3834591111583824,0.6549608269278108,0.541844191990564,0.18529680196175058,0.3725602797015859,0.6716370591189144,0.07985385528467623,0.15539547799733897,0.8047029004427781,0.0,0.0,0.47357441668089684,0.4793694485501804,0.6159144748282838,0.6932972418237385,0.2577229671362857,0.38233845659484633,0.8445052301941895,0.13011347126967238,0.19447400144777444,0.9865450491990965,0.016834436897246872,0.05393040285015498,0.5440807736090123,0.6136527706056002,0.5383821130714127,0.7434409120085815,0.410420726537993,0.31506469723813607,0.8772573464086253,0.2928225435467036,0.17899195952533628,1.0,0.18271973453501428,0.07980771767066479,0.5809472205998539,0.7816960856599185,0.4332501638458057,0.7259765361564864,0.6293985296703631,0.22984546137834425,0.8206344284548232,0.5281070788313864,0.14094588896713384,0.9090575012131703,0.4262730098525098,0.07891464096944462
Right,rock,0.0545369101892736,1.0,1.0,0.0,0.6646321576257964,0.6377105164434466,0.08254371523343951,0.3260148144941365,0.3886231302897786,0.22859349871132023,0.0961745750332219,0.14555648665797244,0.4677679463994256,0.12226623207385075,0.0,0.8066599431200356,0.27124980145839955,0.9061525912781686,0.6539964575147592,0.0,0.44251445378117116,0.38090397597240067,0.1830089926547652,0.2097349086180551,0.37713427206091765,0.312788360650415,0.09419928373344699,0.9613524515920144,0.4497901089865413,0.8829067902798731,0.6647102829071765,0.20486831317008705,0.4154313234480181,0.3476339361050468,0.41453760355973757,0.39062669544949313,0.3940237503305301,0.5262983158114581,0.4903169712535942,1.0,0.6580752390031355,0.7598510880801288,0.6688081915652709,0.4280580306018787,0.3051187297440052,0.3678218499320337,0.6015460942662356,0.47887789138838954,0.42657005665407444,0.7065808167423733,0.7123190208985568,0.9545633525959843,0.8734672076553546,0.587588831454593,0.6046714032679625,0.6865988295479043,0.31710917461819393,0.4009395248427961,0.7830208685869601,0.3942975926894738,0.4510365910644154,0.8738559543028169,0.5375170239211319
Right,rock,0.0,0.9132614186650966,1.0,0.12487943060595179,0.4773901834431761,0.6754040928671626,0.3404425601541472,0.17969546154576735,0.4243097816787641,0.5513853607848732,0.0,0.15830219464587814,0.7542121241820297,0.06742465863029462,0.0,0.9832131833385112,0.4850893059734698,0.9801216256118053,1.0,0.11107582189682852,0.46801203009780723,0.7113755071104251,0.1365429959545327,0.22158535198364396,0.6276230583550191,0.2560163614370189,0.1081015968722727,0.9967506335451015,0.6843539941164057,0.9066302220601791,0.9058088621768371,0.25419411463450164,0.3849444001333505,0.5574360617996427,0.2963815559428547,0.3623632600572862,0.5272003417756821,0.4309242642224271,0.4772694124406113,0.9209352363084442,0.8601243110077815,0.7267875116333279,0.7731191458332466,0.43567853575277543,0.20701012429354332,0.44735454951036246,0.4681708422799126,0.4254606613740573,0.43692305014362376,0.601151188460997,0.7051541178418574,0.7703851674197563,1.0,0.5004941448317541,0.5856007695250521,0.6323434606931256,0.20060816152720917,0.3778013818605357,0.6421210500807902,0.3201283915246894,0.37755125594616656,0.7621774001696122,0.5052336044501018
Right,rock,0.0,0.9145628084505758,1.0,0.1296784721049436,0.4553133864008937,0.6605437590306821,0.3471169863130665,0.1666547607464273,0.40919261798852985,0.5573755936816518,0.0,0.15159932243557422,0.7564079459549929,0.051316876888268685,0.0,0.979714609659627,0.4783344069188997,0.9456495637686293,1.0,0.1131575608957029,0.42586545787139146,0.7199836332580357,0.12456353512225943,0.1803130875406619,0.6118592384629015,0.23493603441714156,0.07429442419450222,0.9831190582247223,0.6878615653493382,0.8788092132709666,0.8858310183007528,0.24940911738949972,0.34794163940105716,0.5450646452304662,0.27745956811069056,0.3094395856768855,0.4922399654530267,0.40758337325922106,0.4162275299713842,0.8978729658221473,0.8658320821853358,0.7072919677166358,0.7294968964773346,0.43225911141601214,0.17813916838039442,0.4222196279248656,0.4587853990720772,0.3693659612322335,0.4016769487738356,0.5850929462349169,0.6314693154571633,0.7423148663439411,1.0,0.4897792360198566,0.5238199945519756,0.6202071999615726,0.18003719504043716,0.32777385484755167,0.6308926607391606,0.27884450836438307,0.32919328812455345,0.7457425045047487,0.45206772042132887
Right,rock,0.0,1.0,1.0,0.018768171580775612,0.6219438962431965,0.6179693516216341,0.1910037642837313,0.24129614184770745,0.3757695116643253,0.41077314347566835,0.017170767948576682,0.13496498834197196,0.6588293203600153,0.12066807790539445,0.0,0.8687431129378607,0.28338157404777964,0.9165205699668478,0.8450965336966599,0.0,0.42381192341073487,0.5252210261727669,0.13896968822851916,0.19489848774218477,0.4843992164957002,0.2735444099747046,0.0926525507336354,0.9887482018950269,0.5046537134898715,0.8915608445299068,0.84575135078889,0.24145351019505015,0.39517788106700197,0.46210860858887526,0.39163487198965846,0.39367998998643455,0.47398108062298266,0.5175698624385644,0.5303496518306332,1.0,0.7453705487078924,0.756033400678299,0.8157208129812306,0.4900477211301496,0.2712461515857391,0.45047310636530175,0.6068472849182297,0.47244082891206574,0.4709919279871914,0.7324242399810561,0.7431384240790283,0.9399759128113684,0.9909165317688471,0.568390829815334,0.6847508910755868,0.774438602604909,0.30115001036408506,0.436852016621217,0.8098181126488616,0.3989853025399559,0.45236886484957295,0.9033128276703124,0.5609478737012683
Right,rock,0.0989933227101874,1.0,1.0,0.0,0.7039719556739243,0.5565160871216112,0.053842105562835585,0.3170138639799759,0.3107044654030394,0.2516514274140611,0.1075302641417008,0.10731166213053654,0.5146971142622648,0.22277097704004373,0.0,0.7174255383356475,0.14490468945243148,0.7658226731597633,0.6198837473187945,0.0,0.3582128613687962,0.3686016084386497,0.23302916361381362,0.17425521193077845,0.3987600364733433,0.31986476098599376,0.0701722086624803,0.9123407443197485,0.3440226462915677,0.7936346271582085,0.7115022803973675,0.2733421319534888,0.3889753078570173,0.38679313578837,0.49221045971239497,0.3848091184255472,0.447945771524275,0.522674956619721,0.4702704619147834,0.9817787831536102,0.6007012282149357,0.7254497152908919,0.7445047995308246,0.5807008260037345,0.3307682872951753,0.4376740190874994,0.7260335402119653,0.48864687716243105,0.5113568425342304,0.7338979698239546,0.6808764173765616,1.0,0.883325134027878,0.6029778931235652,0.742076361385434,0.8671061174222584,0.3912852155100586,0.5273663952314601,0.924799712328944,0.4659169425708698,0.5762405939200791,0.9195421515837966,0.5735253185899525
Right,rock,0.2202419548511047,1.0,1.0,0.06675372238232469,0.7534538934120665,0.5867979132675284,0.0,0.4085401692960743,0.33018268748924123,0.14093719980787703,0.2340104430725796,0.1251064528288523,0.41054162163784824,0.34706720398039625,0.0,0.5261242195004803,0.0,0.6432883326941418,0.42609119836695486,0.003925471951328622,0.29708632291488046,0.29040435878962534,0.26398115425526625,0.16004313468081705,0.30496592819404417,0.32133137991709165,0.08424405705061733,0.7777962896253602,0.14970506148539162,0.6775129345307445,0.5981586965658021,0.2893426356704741,0.32861881975560747,0.36349626260806917,0.5379446755738471,0.3011010071731354,0.38891803254082613,0.5080972955374629,0.34183243673601693,0.9194381904418828,0.3987970087381826,0.6440281201030975,0.7143915856147934,0.6167703642400565,0.3053561603881865,0.47082770473102786,0.7626204730945493,0.3880657741766768,0.48938933417387126,0.676209763601841,0.4998318194310543,1.0,0.6947774696052409,0.5653479418331135,0.781956577209414,0.8879929517958506,0.3473871837841137,0.5833918707973103,0.9500480898273239,0.363369081580533,0.5632722442363113,0.8554263840426273,0.41872993691197175
Right,rock,0.35942856244587207,1.0,1.0,0.12242776878260243,0.8260829776475337,0.5643533009699215,0.0,0.5316243899666732,0.3072188395244712,0.1932323298422142,0.3724248178096944,0.11216313009320382,0.5005397714498374,0.36958904628602823,0.0,0.3352465090331748,0.0,0.5896497294591626,0.3395211772099099,0.07040261835265864,0.23530005935725953,0.2416077694918179,0.3690151887187005,0.1162048305593581,0.23729690939260814,0.41883237908990095,0.05623163220238398,0.6066113502986931,0.05711675189039291,0.6377650389626474,0.6249401827947988,0.2585760230125919,0.25277051888949453,0.4294412881107341,0.5736005117795268,0.21500519275090282,0.39988199239823397,0.5197479573264474,0.2539298670197027,0.8178021851878525,0.21707991309074323,0.6200873051690076,0.8300306680846101,0.46979349579515994,0.23570766921177436,0.603135463441223,0.7090443041940565,0.3115031719340862,0.550523740987206,0.6131756997987564,0.42757454385219784,1.0,0.4377795879825074,0.5607257799484763,0.9791662477786751,0.637963490534556,0.28730619019929476,0.7858275356188837,0.7974792818182745,0.29927229275193634,0.7059658545662325,0.7229375445366224,0.3638831050766037
Right,rock,0.5269511059083453,1.0,1.0,0.2727813821587265,0.9996148950350396,0.5824964714839181,0.08098233349546177,0.836890038833726,0.32105150139702743,0.2373041062463418,0.6135728721103659,0.1274205046861364,0.48726948220571625,0.40836672089740844,0.0,0.0,0.12663796593160154,0.538101311859649,0.09598979415183466,0.2005479511092162,0.2334344598831023,0.17537076576836516,0.48272707263276654,0.11949676677473206,0.2017732455091795,0.5625604708685487,0.061786502067316146,0.2645004657757846,0.0,0.6168209883163893,0.5044141529887967,0.16526882696904538,0.29294769627594247,0.5094494777540539,0.5341932266470472,0.24737207416677334,0.43410715316191684,0.5361033595867587,0.2625361707299342,0.5390888931023965,0.0021490149963136434,0.64611698122117,0.7985606291682811,0.23464405496134327,0.34790783087904764,0.7257058770187053,0.5558345249217708,0.40191525156862057,0.5872909161356273,0.5381261611253315,0.481903690824198,0.8065913456386075,0.0783320737640701,0.6350519315968877,1.0,0.2895425993507703,0.41690280092212484,0.924006001500375,0.5208912517142712,0.41085863642039516,0.7824027435430286,0.5070687232277399,0.44751699518626836
Right,rock,0.9353683375603451,1.0,1.0,0.608629958578549,0.8796039031329012,0.580553043401839,0.29519883275721936,0.6915731720184293,0.3484593160852059,0.23327376347666004,0.38205606161854183,0.13917656757384858,0.3808653460111045,0.11479060492530756,0.0,0.03723670939375839,0.3138637253046566,0.8654700082630155,0.0,0.08978947444814571,0.4259830786743891,0.1711557857835313,0.31659640960453395,0.21159014576669694,0.24481252631682024,0.433161724108863,0.14322488451713788,0.34161925558895817,0.22781375765584255,0.9225638315777376,0.3470985399672937,0.012527082604105781,0.49672084337323846,0.49569775070749406,0.35171879980728854,0.427176653887282,0.45821133753096815,0.4129080394511408,0.4974427629372574,0.6597012367681476,0.185493996189315,0.8856100418871896,0.697936761292976,0.0,0.4420197925076754,0.7695689427248068,0.3467326976981252,0.5259681330907381,0.6996920320012534,0.4379289881699054,0.7119168293587304,0.9689388078847642,0.19418192252574837,0.8117904210508068,0.9764083782963348,0.04773125794474228,0.5669152129126828,1.0,0.28075525923097405,0.6537781484468469,0.9401014482819401,0.37745488000473404,0.7980088623119308
Right,rock,1.0,1.0,0.6923646009700816,0.5864061703314306,0.8778573455196097,0.2907943858626483,0.2777090069370729,0.602624162414112,0.18372232759767057,0.2068597701839551,0.2584080875561052,0.04713720482118992,0.3211242289079258,0.02930190960662023,0.01859783311252292,0.11566979176585537,0.37861126633950726,1.0,0.0,0.03634991824850957,0.3829808261428713,0.16572563452240957,0.2534103406858838,0.06823121443216475,0.22960965420645355,0.40135838115359096,0.0,0.38271355925922623,0.30909027079569723,0.9953365086962026,0.32195166798866165,0.0,0.38587901713919515,0.47048683344598824,0.2966108669341263,0.25002020755696,0.4644907145292955,0.4005043212324246,0.35913134593338486,0.6586204001258983,0.2645715341367866,0.8447345480272065,0.6161906937495045,0.005357154161844355,0.18909985546164634,0.7174792753247253,0.326315922750165,0.31517762804710403,0.7037172372353215,0.449476370337417,0.6224014050480939,0.9373055412619572,0.24866697015336822,0.6545299992047349,0.8619799716588042,0.062179187986991125,0.32196229718928093,0.9279809032313747,0.29338224418632086,0.5174066193582891,0.9517055142435382,0.40672503126469356,0.7943364845050771
Right,rock,0.7803618432176083,1.0,1.0,0.43773747278236624,0.8967934195968786,0.5636981260919207,0.08023437427254243,0.6703313970798144,0.329503960362767,0.027160539809664017,0.3568650826226045,0.11880388508957995,0.2952687507014223,0.14597742412528594,0.0,0.09049216930973189,0.23353949675378377,0.8379705542789889,0.0,0.021445304411643985,0.34192996192962255,0.11488377586440951,0.33202286012538884,0.13394879770957108,0.164258511529299,0.37404325756174184,0.04840821896896545,0.389062566619799,0.18224388952940584,0.85041078862624,0.3457422382880249,0.0,0.3161997178173537,0.4050326954658595,0.3941380649635314,0.2640841359824118,0.38054503388145144,0.38560013036324053,0.36303819096512563,0.6874575164776032,0.18293521902617188,0.7558414328571103,0.6909591143726259,0.041355716440348404,0.2188449284966539,0.6916074858233068,0.41703862256043694,0.3489745068005541,0.6460676001974028,0.4062631328100017,0.5761515646536852,1.0,0.20927190169827525,0.6198574632646283,0.9815907595061399,0.14905731694317806,0.33208478644621076,0.9561498987746613,0.40766447638452746,0.4347222901381387,0.9189398465177846,0.42023368591035565,0.5884856638589618
Right,rock,0.5448937361245184,1.0,1.0,0.24727862920207208,0.9484424772389274,0.6134260397254657,0.0,0.8020317376375161,0.3441512457008943,0.06502434112584422,0.6571327131297934,0.13726719082779473,0.3536967489129248,0.5502453627495525,0.0,0.09371420104088858,0.06446777449220525,0.5381615078855151,0.19572466191917948,0.3261710748787773,0.25979718087353143,0.20302699967244764,0.5924203827981657,0.14538294646723188,0.16627224626391016,0.5910169798719371,0.06422730249564161,0.4080132476729052,0.0,0.5766085013254993,0.49220936661080367,0.37477872041432975,0.2893278926639815,0.443601637415144,0.6554620988104903,0.24909823787006677,0.40688977776699414,0.6062942714346365,0.24460305270772398,0.7053640597081144,0.06984893400964816,0.5735161136883709,0.7748710154296222,0.4643153305476313,0.3193996784405519,0.6617411053938687,0.690905626273987,0.3850379239658461,0.5837390187640704,0.6195251147674485,0.4446414485747305,0.977704343274865,0.2190624449128661,0.5273698832076378,1.0,0.5582263246360836,0.33746612396270825,0.873664011008532,0.7314233770554484,0.33832232272487894,0.7721561436862985,0.6847448674308726,0.3650539558684511
Right,rock,0.5094454233064336,0.8578080734500899,1.0,0.235480448178181,0.9019455742457173,0.5930706441693193,0.0,0.854825447719555,0.32329427609712874,0.12034304515852697,0.9580061334964168,0.13228566871924877,0.3975834980092868,1.0,0.0038650113201612805,0.19782530396098397,0.01706048517825218,0.3945880887585235,0.24981319419432088,0.5599128848463778,0.15533972965041604,0.23602013102689653,0.812392357658998,0.06898075027787104,0.21711838173021697,0.7522980139278534,0.0,0.5195440341877013,0.0,0.4672790059268896,0.5342517546506761,0.7219893551565404,0.2321411514295024,0.4641400994869898,0.9276114911304758,0.22329739464326695,0.4303589124572897,0.7520501131745105,0.2119503813579395,0.7889294927331666,0.11477618768097034,0.5100344341761828,0.7982614113134814,0.820267487146197,0.31116444755583894,0.6985863502292484,0.9336850595873756,0.4044306005407216,0.6433946284813146,0.7429473910679051,0.4673316429234377,1.0,0.3002472679736421,0.5056358414198222,0.9982637476028697,0.7864990123053318,0.32038522272708114,0.8873363380610745,0.9106690007552412,0.330505275036533,0.8116541902323634,0.8172781613953016,0.36078731893159893
Right,rock,0.5034945016582301,0.6362793885317475,1.0,0.23083888985861406,0.6770181780392869,0.6156230609659926,0.0,0.6744764227449773,0.370807307528799,0.0787156571827544,0.8841838956173549,0.20843710833576154,0.3360593471810089,1.0,0.10077972469971332,0.2675548961424332,0.0,0.3501803678123322,0.2498806074358527,0.5944122819825757,0.12159104963500192,0.2104356781288183,0.6846565983033479,0.0486625768269034,0.23201570954791412,0.5827864399377535,0.0,0.5782171408622796,0.023457879013894973,0.4390658917838239,0.5177950776749869,0.813315324985563,0.22881218280840315,0.42818502356432186,0.7879997184962437,0.26974220325846116,0.4190703438645488,0.5590299564721528,0.3081589313056985,0.8266105777622622,0.16726486214866293,0.5043103870625083,0.7288682143480537,0.9110056787463349,0.32560279987618856,0.6214002443707454,0.8215180682002045,0.48920817691820007,0.6085903299005062,0.5806100475793966,0.6267187856792918,1.0,0.35761500546564534,0.5207264265230604,0.8986004538313842,0.8750843524690116,0.3019587808478252,0.8008127072787572,0.8058225894925435,0.3144271824242566,0.7795042764880433,0.6110443526268642,0.3787463099018711
Right,rock,0.32951636864312284,1.0,1.0,0.1763311206698568,0.6799670652596227,0.603797815413778,0.046293964343684366,0.3530990893027049,0.33728189998156355,0.0,0.197031964019578,0.13334670470476065,0.15719600100740352,0.4087107456507017,0.0,0.7128234259042501,0.0,0.5284911759483367,0.3579781070946874,0.07442162722637281,0.29324850272897546,0.2170625459276526,0.24754583257652396,0.24050460515934077,0.2992092030232461,0.25648500434839616,0.21002330517557238,0.9068821119675027,0.25265564912593025,0.588170334914797,0.3877412600162501,0.4167339274738044,0.34908119436661944,0.25796741914976473,0.5222459857026178,0.3628702161804285,0.38305076847803293,0.460263297491643,0.4019281315110952,0.9838123862556727,0.5616804656572935,0.6045444202299327,0.4767259829118622,0.7127328015820223,0.37511258073730086,0.35631389421745197,0.7531578497872714,0.4624799359607415,0.45422138691063285,0.7017869321974978,0.5606408196030718,1.0,0.8635598990065448,0.5762784711052468,0.621246229170989,0.9734116325310552,0.40966467517588623,0.47271338075230557,0.9624498250417097,0.4224896454320534,0.47270339547504214,0.9053508127230583,0.47450006742168255
Right,rock,0.03174405581837555,1.0,1.0,0.0,0.6392804522947224,0.5776285902918772,0.15414551258585954,0.23336797559796665,0.34175399204010753,0.4194485150097856,0.041804926584053076,0.11469659786509723,0.6871116456983385,0.16547172078297792,0.0,0.8198063271043634,0.24143351425934304,0.9086875743582518,0.8193321229911971,0.0,0.39117135893370386,0.4906176440497109,0.1715677996366715,0.18143472618111345,0.48935724919601203,0.2946164038228671,0.09120473307132161,0.9579296536287117,0.4623809368250226,0.8919654022418201,0.8725001682471525,0.2369932323004697,0.3361747625655163,0.4561283393169671,0.4155717994617068,0.3758211887911794,0.4993894476163949,0.5324113729244402,0.5619476305645572,1.0,0.7029379667223858,0.7494055456360753,0.8926925496270748,0.49000957322464855,0.1805879501983587,0.4870970966960149,0.6253488911614609,0.42732852601828786,0.5258398450492352,0.7427690040136672,0.7591315639283372,0.9928628196355513,0.9645068128249097,0.5539825208046916,0.829653745415022,0.7771110787512617,0.24510285286456876,0.5487377962462796,0.8142564638645375,0.37620297499114486,0.5588625792269034,0.8899029333711316,0.5727858556073622
Right,rock,0.0,0.878120014312475,0.9889832070365934,0.056665474698141725,0.4681832277437506,0.5612037156407872,0.3006821471917177,0.09582819417257758,0.34119697283947875,0.6358275828606447,0.0013383567314236003,0.11591590184423732,0.8902742015029438,0.18094644748935335,0.0,0.7901129534188449,0.18540520440880356,1.0,0.9612486158320893,0.0,0.43661188382372407,0.6421043606108019,0.09029880799534143,0.20103392479634227,0.5773409220519051,0.2041163800663706,0.119630660442497,0.8563359995320748,0.4438772775427445,0.9776837888141067,1.0,0.26651063262542707,0.40025624144558297,0.5984138399509742,0.3370975142598556,0.4036530877801092,0.5675075140543724,0.44965951744508287,0.5831159656752701,0.8534091407590757,0.7079556313274821,0.8186244033483611,0.9959468639042243,0.5463913620003789,0.19901642752382434,0.5899170762119861,0.5717581191724022,0.42472035479370696,0.5328066073163825,0.6743757585962549,0.773307936648524,0.8146796905844678,1.0,0.6139957408848745,0.8916241390907629,0.8116332358120576,0.28782327028673493,0.6167217453609605,0.7773725382893786,0.45912804827319126,0.5414020740252334,0.8361774466263953,0.7009796272811724
Right,rock,0.0,0.9035146336129781,1.0,0.04091728956858923,0.4991414980311965,0.5563355331326619,0.28027272755080507,0.1101895245298749,0.3336985893155505,0.6196520585927158,0.005330888415808188,0.10953804994997289,0.8709869940865527,0.18684411904671497,0.0,0.7938919415133245,0.1966314572305267,0.98426028547583,0.951635756932471,0.0,0.4134569631207794,0.6231585265425383,0.10613246179562304,0.18100719137390497,0.5717928665451961,0.22285824199306603,0.09682172015207935,0.8631906513220883,0.4515612263648657,0.9621156439086719,0.9968211694548134,0.2630649587350878,0.3711857846314183,0.5868849194008586,0.3494434218793696,0.38843628313801354,0.5703538449982786,0.46361573036136905,0.577582089194628,0.8623450477300404,0.7117830815661405,0.8005576376254673,1.0,0.5407015852699631,0.16693816828225114,0.5838134886688099,0.5796863051821368,0.41131731809019173,0.5382572748928806,0.6843755967593387,0.7730199336102496,0.830191718862636,1.0,0.5909810819552301,0.8952787246068267,0.8112215838619923,0.25859275253415187,0.6138698021974137,0.7847575504520612,0.43606937378657995,0.5490893617426231,0.8442695443966776,0.6811398680133457
Right,rock,0.024403543917022274,0.931646698757061,1.0,0.0,0.5847430352452566,0.5297528481394823,0.15850454187080287,0.18933889043610783,0.2887420178280198,0.43668262431473126,0.053102017758949537,0.09520875966912457,0.6883653099853666,0.24161653823773424,0.0,0.8196416355029804,0.1757621175794624,0.7881663573207852,0.7782248663208239,0.0,0.3473011969080873,0.46579983556617693,0.18572689077229848,0.15865043133115272,0.47961450085438095,0.29459936645045626,0.06003532455486286,0.9717820362183902,0.43489600492454894,0.8217771831687383,0.8698533900670927,0.2768992795621556,0.3606344338413038,0.45419321587768086,0.4216232093381349,0.3708162617818526,0.48393740777440664,0.48689691041368144,0.4905517259129531,1.0,0.7083449374752726,0.7464691828405776,0.8538805308512825,0.5962938786650419,0.2691656630490442,0.46276310178637714,0.6774467314975801,0.45063160060217744,0.49784985903481027,0.7217758715259688,0.6932917244298797,0.9741296664999831,1.0,0.6179758978278824,0.7983143232290385,0.8875471523508893,0.34159520395178006,0.5257890369270509,0.8959776895911798,0.43402861259754694,0.5366766421140791,0.9109276314460093,0.5778873422858061
Right,rock,0.15640038041435986,1.0,1.0,0.033429500806841685,0.6641031205482623,0.607810432386968,0.0,0.299560109605793,0.34725466467102784,0.10084552144922217,0.15004679456464787,0.13786453478514457,0.3286955609838947,0.3459596292900517,0.0,0.7493159798728432,0.05365244699199504,0.6230414411841377,0.49562990835023196,0.0,0.3198164769416228,0.27469549183146413,0.23305565591123245,0.1980351040815102,0.3221526771679572,0.29867486510304164,0.1270163961729643,0.9393419196334769,0.30000211795668136,0.6647305257096391,0.5744872366270788,0.32992485551084655,0.3731682879388327,0.307493881719707,0.5132180448681449,0.3562480965653977,0.38031519069922604,0.5076260253289202,0.38669519956340437,1.0,0.6000155930723785,0.650194718306959,0.605176097424376,0.6778830378374496,0.38343036654838003,0.3588266428356752,0.7660962405655005,0.4722786380404162,0.43277528841692986,0.7279340376204357,0.571689196663981,0.9973877859329517,0.9140444163141599,0.5904234280871878,0.6449410247554302,0.9760891899184034,0.433101791817318,0.4363514569695201,0.9910530142974354,0.4666408509322005,0.4529860361484832,0.9364502493510305,0.5258957058303506
Right,rock,1.0,0.6212647927921658,0.9247322770058961,0.8040010175723655,0.28599842828848737,1.0,0.48925450939344367,0.1615116268954058,0.8847204660602855,0.2521155799214522,0.2515588072391524,0.7595107160715836,0.1486115485408335,0.4515216893288908,0.6376484551236667,0.29103630803466196,0.0,0.5349853000061762,0.0,0.30094244694023725,0.3144943423907734,0.11772103972352366,0.3804875785493277,0.2307157565526303,0.2201257194245113,0.32044239909293104,0.18646598197106015,0.3086003258155789,0.2812948930975186,0.3604762415120434,0.015424314376661937,0.5613013887318143,0.18719348518789575,0.14241245015069748,0.6124084014070008,0.27655214139283113,0.26846861301434305,0.5444721862159161,0.3382701076111862,0.3487157676460093,0.5737808361389254,0.21363685312138617,0.0889458985976121,0.8058683996091021,0.11364767634269016,0.22411507849257803,0.83074116927217,0.3371512705334996,0.3404731768094239,0.7538160401569391,0.4716561074769571,0.4160198602054783,0.849741479554701,0.07341706893768046,0.2382766240480421,0.998873703410498,0.0,0.3546099621919233,1.0,0.18167505723445235,0.44776381681320443,0.9305622493453618,0.3332909825860353
